Taxon_Loca,occurrence,catalogNum,occurren_1,recordedBy,individual,sex,occurren_2,previousId,associated,taxonID,scientific,kingdom,phylum,class,order,suborder,infraorder,superfamil,family,genus,subgenus,specificEp,infraspeci,taxonRank,island,country,countryCod,stateProvi,locality,verbatimDe,decimalLat,decimalLon,coordinate,georeferen,georefer_1,georefer_2,georefer_3,identifica,identifi_1,samplingPr,eventDate,eventTime,year,month,day,fieldNumbe,eventRemar,bibliograp,institutio,collection,datasetNam,basisOfRec,coast,site
"63382",imerss.org:iNat:24702038,NA,NA,Jason Headley,NA,NA,PRESENT,Dermasterias imbricata,NA,iNaturalist:63382,Dermasterias imbricata,Animalia,Echinodermata,Asteroidea,Valvatida,NA,NA,NA,Asteropseidae,Dermasterias,NA,imbricata,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.872275000000002,-123.310772999999998,NA,Jason Headley,NA,NA,NA,NA,NA,NA,2019/05/04,12:28:00,"2019","5","4",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,east,"4"
"63382",imerss.org:iNat:24713910,NA,NA,Lena Dietz Chiasson,NA,NA,PRESENT,Dermasterias imbricata,NA,iNaturalist:63382,Dermasterias imbricata,Animalia,Echinodermata,Asteroidea,Valvatida,NA,NA,NA,Asteropseidae,Dermasterias,NA,imbricata,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.872356000000003,-123.310671999999997,"10",Lena Dietz Chiasson,NA,NA,NA,NA,NA,NA,2019/05/04,11:24:45,"2019","5","4",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,east,"4"
"63382",imerss.org:iNat:24798607,NA,NA,NA,NA,NA,PRESENT,Dermasterias imbricata,NA,iNaturalist:63382,Dermasterias imbricata,Animalia,Echinodermata,Asteroidea,Valvatida,NA,NA,NA,Asteropseidae,Dermasterias,NA,imbricata,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.939591000000000,-123.504846999999998,"122",NA,NA,NA,NA,NA,NA,NA,2019/05/04,13:59:00,"2019","5","4",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,west,"9"
"63382",imerss.org:iNat:24714651,NA,NA,Katie Kushneryk,NA,NA,PRESENT,Dermasterias imbricata,NA,iNaturalist:63382,Dermasterias imbricata,Animalia,Echinodermata,Asteroidea,Valvatida,NA,NA,NA,Asteropseidae,Dermasterias,NA,imbricata,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.872337999999999,-123.310453999999993,"5",Katie Kushneryk,NA,NA,NA,NA,NA,NA,2019/05/04,11:26:09,"2019","5","4",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,east,"4"
"63382",imerss.org:iNat:24743608,NA,NA,Kelly Fretwell,NA,NA,PRESENT,Dermasterias imbricata,NA,iNaturalist:63382,Dermasterias imbricata,Animalia,Echinodermata,Asteroidea,Valvatida,NA,NA,NA,Asteropseidae,Dermasterias,NA,imbricata,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.871614000000001,-123.312848000000002,"60",Andrew Simon,"interpretation of locality, and/or inference based on local knowledge and species ecology",corrected,"location appears mostly accurate; shunted to nearby intertidal",NA,NA,NA,2019/05/04,10:08:00,"2019","5","4",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,east,"4"
"63382",imerss.org:iNat:32125278,NA,NA,Jason Headley,NA,NA,PRESENT,Dermasterias imbricata,NA,iNaturalist:63382,Dermasterias imbricata,Animalia,Echinodermata,Asteroidea,Valvatida,NA,NA,NA,Asteropseidae,Dermasterias,NA,imbricata,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.872304999999997,-123.310530000000000,"30",Jason Headley,NA,NA,NA,NA,NA,NA,2019/05/04,11:26:00,"2019","5","4",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,east,"4"
"63382",imerss.org:iNat:24708758,NA,NA,John D Reynolds,NA,NA,PRESENT,Dermasterias imbricata,NA,iNaturalist:63382,Dermasterias imbricata,Animalia,Echinodermata,Asteroidea,Valvatida,NA,NA,NA,Asteropseidae,Dermasterias,NA,imbricata,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.872297000000003,-123.310443000000006,NA,John D Reynolds,NA,NA,NA,NA,NA,NA,2019/05/04,11:37:00,"2019","5","4",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,east,"4"
"63382",imerss.org:PMLS:18519,NA,Count: very many,Stefania Gorgopa,NA,NA,PRESENT,Dermasterias imbricata,NA,iNaturalist:63382,Dermasterias imbricata,Animalia,Echinodermata,Asteroidea,Valvatida,NA,NA,NA,Asteropseidae,Dermasterias,NA,imbricata,NA,species,Galiano Island,Canada,CA,British Columbia,Retreat Cove,"47",48.939813000000001,-123.501514000000000,"500",Stefania Gorgopa,NA,NA,NA,NA,NA,NA,2019/05/04,13:30:00,"2019","5","4",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"9"
"63382",imerss.org:iNat:24629036,NA,NA,NA,NA,NA,PRESENT,Dermasterias imbricata,NA,iNaturalist:63382,Dermasterias imbricata,Animalia,Echinodermata,Asteroidea,Valvatida,NA,NA,NA,Asteropseidae,Dermasterias,NA,imbricata,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,49.013719999999999,-123.572368999999995,"22",NA,NA,NA,NA,NA,NA,NA,2019/05/04,10:43:02,"2019","5","4",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,east,"1"
"63382",imerss.org:PMLS:18583,NA,Count: very many,Stefania Gorgopa,NA,NA,PRESENT,Dermasterias imbricata,NA,iNaturalist:63382,Dermasterias imbricata,Animalia,Echinodermata,Asteroidea,Valvatida,NA,NA,NA,Asteropseidae,Dermasterias,NA,imbricata,NA,species,Galiano Island,Canada,CA,British Columbia,Walker Rock,"48",48.928330000000003,-123.504829999999998,"500",Stefania Gorgopa,NA,NA,NA,NA,NA,NA,2019/05/04,15:30:00,"2019","5","4",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"9"
"63382",imerss.org:PMLS:18483,NA,Count: very many,Isabelle Cote,NA,NA,PRESENT,Dermasterias imbricata,NA,iNaturalist:63382,Dermasterias imbricata,Animalia,Echinodermata,Asteroidea,Valvatida,NA,NA,NA,Asteropseidae,Dermasterias,NA,imbricata,NA,species,Galiano Island,Canada,CA,British Columbia,"Retreat Cove South, island","49",48.938825999999999,-123.501192000000003,"500",Isabelle Cote,NA,NA,NA,NA,NA,NA,2019/05/04,13:24:00,"2019","5","4",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"9"
"63382",imerss.org:iNat:25199526,NA,NA,Aimee Pelletier,NA,NA,PRESENT,Dermasterias imbricata,NA,iNaturalist:63382,Dermasterias imbricata,Animalia,Echinodermata,Asteroidea,Valvatida,NA,NA,NA,Asteropseidae,Dermasterias,NA,imbricata,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.872394000000000,-123.310501000000002,"5",Aimee Pelletier,NA,NA,NA,NA,NA,NA,2019/05/04,11:48:08,"2019","5","4",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,east,"4"
"63382",imerss.org:iNat:24521901,NA,NA,Norah Brown,NA,NA,PRESENT,Dermasterias imbricata,NA,iNaturalist:63382,Dermasterias imbricata,Animalia,Echinodermata,Asteroidea,Valvatida,NA,NA,NA,Asteropseidae,Dermasterias,NA,imbricata,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.871484000000002,-123.311764999999994,"2",Norah Brown,NA,NA,NA,NA,NA,NA,2019/05/04,10:07:54,"2019","5","4",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,east,"4"
"63382",imerss.org:iNat:24689571,NA,NA,Kalina Hunter,NA,NA,PRESENT,Dermasterias imbricata,NA,iNaturalist:63382,Dermasterias imbricata,Animalia,Echinodermata,Asteroidea,Valvatida,NA,NA,NA,Asteropseidae,Dermasterias,NA,imbricata,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.900596000000000,-123.407470000000004,"8",Kalina Hunter,NA,NA,NA,NA,NA,NA,2019/05/04,11:57:33,"2019","5","4",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,west,"7"
"63382",imerss.org:PMLS:18548,NA,Count: very many,Isabelle Cote,NA,NA,PRESENT,Dermasterias imbricata,NA,iNaturalist:63382,Dermasterias imbricata,Animalia,Echinodermata,Asteroidea,Valvatida,NA,NA,NA,Asteropseidae,Dermasterias,NA,imbricata,NA,species,Galiano Island,Canada,CA,British Columbia,Walker Rock,"47",48.928330000000003,-123.504829999999998,"500",Isabelle Cote,NA,NA,NA,NA,NA,NA,2019/05/04,15:25:00,"2019","5","4",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"9"
"63382",imerss.org:PMLS:18461,NA,Count: few,Larry Taylor,NA,NA,PRESENT,Dermasterias imbricata,NA,iNaturalist:63382,Dermasterias imbricata,Animalia,Echinodermata,Asteroidea,Valvatida,NA,NA,NA,Asteropseidae,Dermasterias,NA,imbricata,NA,species,Galiano Island,Canada,CA,British Columbia,Walker Rock,"60",48.928330000000003,-123.504829999999998,"500",Larry Taylor,NA,NA,NA,NA,NA,NA,2019/05/04,12:00:00,"2019","5","4",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"9"
"63382",imerss.org:iNat:30009601,NA,NA,Galiano observer,NA,NA,PRESENT,Dermasterias imbricata,NA,iNaturalist:63382,Dermasterias imbricata,Animalia,Echinodermata,Asteroidea,Valvatida,NA,NA,NA,Asteropseidae,Dermasterias,NA,imbricata,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.938921999999998,-123.502289000000005,"80",Galiano observer,NA,NA,NA,NA,NA,NA,2019/05/04,12:44:00,"2019","5","4",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,west,"9"
"63382",imerss.org:PMLS:18605,NA,Count: few,Isabelle Cote,NA,NA,PRESENT,Dermasterias imbricata,NA,iNaturalist:63382,Dermasterias imbricata,Animalia,Echinodermata,Asteroidea,Valvatida,NA,NA,NA,Asteropseidae,Dermasterias,NA,imbricata,NA,species,Galiano Island,Canada,CA,British Columbia,Ballingall Islets Park,"43",48.906568000000000,-123.460573999999994,"500",Isabelle Cote,NA,NA,NA,NA,NA,NA,2019/05/05,09:56:00,"2019","5","5",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"8"
"63382",imerss.org:PMLS:18636,NA,Count: few,Stefania Gorgopa,NA,NA,PRESENT,Dermasterias imbricata,NA,iNaturalist:63382,Dermasterias imbricata,Animalia,Echinodermata,Asteroidea,Valvatida,NA,NA,NA,Asteropseidae,Dermasterias,NA,imbricata,NA,species,Galiano Island,Canada,CA,British Columbia,Ballingall Islets Park,"47",48.906568000000000,-123.460573999999994,"500",Stefania Gorgopa,NA,NA,NA,NA,NA,NA,2019/05/05,09:59:00,"2019","5","5",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"8"
"293174",imerss.org:PMLS:18549,NA,Count: few,Isabelle Cote,NA,NA,PRESENT,Mediaster aequalis,NA,iNaturalist:293174,Mediaster aequalis,Animalia,Echinodermata,Asteroidea,Valvatida,NA,NA,NA,Goniasteridae,Mediaster,NA,aequalis,NA,species,Galiano Island,Canada,CA,British Columbia,Walker Rock,"47",48.928330000000003,-123.504829999999998,"500",Isabelle Cote,NA,NA,NA,NA,NA,NA,2019/05/04,15:25:00,"2019","5","4",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"9"
"992313",imerss.org:PMLS:18521,NA,Count: very many,Stefania Gorgopa,NA,NA,PRESENT,Mesocentrotus franciscanus,NA,iNaturalist:992313,Mesocentrotus franciscanus,Animalia,Echinodermata,Echinoidea,Camarodonta,NA,Echinidea,Odontophora,Strongylocentrotidae,Mesocentrotus,NA,franciscanus,NA,species,Galiano Island,Canada,CA,British Columbia,Retreat Cove,"47",48.939813000000001,-123.501514000000000,"500",Stefania Gorgopa,NA,NA,NA,NA,NA,NA,2019/05/04,13:30:00,"2019","5","4",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"9"
"992313",imerss.org:PMLS:18437,NA,Count: very many,Emily Adamczyk,NA,NA,PRESENT,Mesocentrotus franciscanus,NA,iNaturalist:992313,Mesocentrotus franciscanus,Animalia,Echinodermata,Echinoidea,Camarodonta,NA,Echinidea,Odontophora,Strongylocentrotidae,Mesocentrotus,NA,franciscanus,NA,species,Galiano Island,Canada,CA,British Columbia,Ballingall Islets Park,"72",48.906568000000000,-123.460573999999994,"500",Emily Adamczyk,NA,NA,NA,NA,NA,NA,2019/05/04,12:00:00,"2019","5","4",NA,"this is their ""many""",NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"8"
"992313",imerss.org:PMLS:18550,NA,Count: very many,Isabelle Cote,NA,NA,PRESENT,Mesocentrotus franciscanus,NA,iNaturalist:992313,Mesocentrotus franciscanus,Animalia,Echinodermata,Echinoidea,Camarodonta,NA,Echinidea,Odontophora,Strongylocentrotidae,Mesocentrotus,NA,franciscanus,NA,species,Galiano Island,Canada,CA,British Columbia,Walker Rock,"47",48.928330000000003,-123.504829999999998,"500",Isabelle Cote,NA,NA,NA,NA,NA,NA,2019/05/04,15:25:00,"2019","5","4",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"9"
"992313",imerss.org:iNat:24792555,NA,NA,NA,NA,NA,PRESENT,Mesocentrotus franciscanus,NA,iNaturalist:992313,Mesocentrotus franciscanus,Animalia,Echinodermata,Echinoidea,Camarodonta,NA,Echinidea,Odontophora,Strongylocentrotidae,Mesocentrotus,NA,franciscanus,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.939591000000000,-123.504846999999998,"122",NA,NA,NA,NA,NA,NA,NA,2019/05/04,13:51:00,"2019","5","4",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,west,"9"
"992313",imerss.org:PMLS:18585,NA,Count: very many,Stefania Gorgopa,NA,NA,PRESENT,Mesocentrotus franciscanus,NA,iNaturalist:992313,Mesocentrotus franciscanus,Animalia,Echinodermata,Echinoidea,Camarodonta,NA,Echinidea,Odontophora,Strongylocentrotidae,Mesocentrotus,NA,franciscanus,NA,species,Galiano Island,Canada,CA,British Columbia,Walker Rock,"48",48.928330000000003,-123.504829999999998,"500",Stefania Gorgopa,NA,NA,NA,NA,NA,NA,2019/05/04,15:30:00,"2019","5","4",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"9"
"992313",imerss.org:PMLS:18462,NA,Count: few,Larry Taylor,NA,NA,PRESENT,Mesocentrotus franciscanus,NA,iNaturalist:992313,Mesocentrotus franciscanus,Animalia,Echinodermata,Echinoidea,Camarodonta,NA,Echinidea,Odontophora,Strongylocentrotidae,Mesocentrotus,NA,franciscanus,NA,species,Galiano Island,Canada,CA,British Columbia,Walker Rock,"60",48.928330000000003,-123.504829999999998,"500",Larry Taylor,NA,NA,NA,NA,NA,NA,2019/05/04,12:00:00,"2019","5","4",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"9"
"992313",imerss.org:PMLS:18484,NA,Count: very many,Isabelle Cote,NA,NA,PRESENT,Mesocentrotus franciscanus,NA,iNaturalist:992313,Mesocentrotus franciscanus,Animalia,Echinodermata,Echinoidea,Camarodonta,NA,Echinidea,Odontophora,Strongylocentrotidae,Mesocentrotus,NA,franciscanus,NA,species,Galiano Island,Canada,CA,British Columbia,"Retreat Cove South, island","49",48.938825999999999,-123.501192000000003,"500",Isabelle Cote,NA,NA,NA,NA,NA,NA,2019/05/04,13:24:00,"2019","5","4",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"9"
"992313",imerss.org:iNat:24795999,NA,NA,Emily Adamczyk,NA,NA,PRESENT,Mesocentrotus franciscanus,NA,iNaturalist:992313,Mesocentrotus franciscanus,Animalia,Echinodermata,Echinoidea,Camarodonta,NA,Echinidea,Odontophora,Strongylocentrotidae,Mesocentrotus,NA,franciscanus,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.906641000000000,-123.458149000000006,"69",Emily Adamczyk,NA,NA,NA,NA,NA,NA,2019/05/05,12:07:00,"2019","5","5",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,west,"8"
"992313",imerss.org:PMLS:18606,NA,Count: abundant,Isabelle Cote,NA,NA,PRESENT,Mesocentrotus franciscanus,NA,iNaturalist:992313,Mesocentrotus franciscanus,Animalia,Echinodermata,Echinoidea,Camarodonta,NA,Echinidea,Odontophora,Strongylocentrotidae,Mesocentrotus,NA,franciscanus,NA,species,Galiano Island,Canada,CA,British Columbia,Ballingall Islets Park,"43",48.906568000000000,-123.460573999999994,"500",Isabelle Cote,NA,NA,NA,NA,NA,NA,2019/05/05,09:56:00,"2019","5","5",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"8"
"992313",imerss.org:PMLS:18638,NA,Count: very many,Stefania Gorgopa,NA,NA,PRESENT,Mesocentrotus franciscanus,NA,iNaturalist:992313,Mesocentrotus franciscanus,Animalia,Echinodermata,Echinoidea,Camarodonta,NA,Echinidea,Odontophora,Strongylocentrotidae,Mesocentrotus,NA,franciscanus,NA,species,Galiano Island,Canada,CA,British Columbia,Ballingall Islets Park,"47",48.906568000000000,-123.460573999999994,"500",Stefania Gorgopa,NA,NA,NA,NA,NA,NA,2019/05/05,09:59:00,"2019","5","5",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"8"
"120070",imerss.org:iNat:30012056,NA,NA,Galiano observer,NA,NA,PRESENT,Strongylocentrotus droebachiensis,NA,iNaturalist:120070,Strongylocentrotus droebachiensis,Animalia,Echinodermata,Echinoidea,Camarodonta,NA,Echinidea,Odontophora,Strongylocentrotidae,Strongylocentrotus,NA,droebachiensis,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.923515000000002,-123.494259000000000,"100",Galiano observer,NA,NA,NA,NA,NA,NA,2019/05/04,14:31:00,"2019","5","4",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,west,"9"
"120070",imerss.org:iNat:26065934,NA,NA,NA,NA,NA,PRESENT,Strongylocentrotus droebachiensis,NA,iNaturalist:120070,Strongylocentrotus droebachiensis,Animalia,Echinodermata,Echinoidea,Camarodonta,NA,Echinidea,Odontophora,Strongylocentrotidae,Strongylocentrotus,NA,droebachiensis,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,49.013609000000002,-123.572450000000003,NA,NA,NA,NA,NA,NA,NA,NA,2019/05/04,12:02:00,"2019","5","4",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,east,"1"
"120070",imerss.org:PMLS:18463,NA,Count: abundant,Larry Taylor,NA,NA,PRESENT,Strongylocentrotus droebachiensis,NA,iNaturalist:120070,Strongylocentrotus droebachiensis,Animalia,Echinodermata,Echinoidea,Camarodonta,NA,Echinidea,Odontophora,Strongylocentrotidae,Strongylocentrotus,NA,droebachiensis,NA,species,Galiano Island,Canada,CA,British Columbia,Walker Rock,"60",48.928330000000003,-123.504829999999998,"500",Larry Taylor,NA,NA,NA,NA,NA,NA,2019/05/04,12:00:00,"2019","5","4",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"9"
"120070",imerss.org:iNat:24631362,NA,NA,NA,NA,NA,PRESENT,Strongylocentrotus droebachiensis,NA,iNaturalist:120070,Strongylocentrotus droebachiensis,Animalia,Echinodermata,Echinoidea,Camarodonta,NA,Echinidea,Odontophora,Strongylocentrotidae,Strongylocentrotus,NA,droebachiensis,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,49.013688999999999,-123.572501000000003,"53",NA,NA,NA,NA,NA,NA,NA,2019/05/04,11:58:54,"2019","5","4",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,east,"1"
"120070",imerss.org:PMLS:18586,NA,Count: very many,Stefania Gorgopa,NA,NA,PRESENT,Strongylocentrotus droebachiensis,NA,iNaturalist:120070,Strongylocentrotus droebachiensis,Animalia,Echinodermata,Echinoidea,Camarodonta,NA,Echinidea,Odontophora,Strongylocentrotidae,Strongylocentrotus,NA,droebachiensis,NA,species,Galiano Island,Canada,CA,British Columbia,Walker Rock,"48",48.928330000000003,-123.504829999999998,"500",Stefania Gorgopa,NA,NA,NA,NA,NA,NA,2019/05/04,15:30:00,"2019","5","4",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"9"
"120070",imerss.org:PMLS:18551,NA,Count: abundant,Isabelle Cote,NA,NA,PRESENT,Strongylocentrotus droebachiensis,NA,iNaturalist:120070,Strongylocentrotus droebachiensis,Animalia,Echinodermata,Echinoidea,Camarodonta,NA,Echinidea,Odontophora,Strongylocentrotidae,Strongylocentrotus,NA,droebachiensis,NA,species,Galiano Island,Canada,CA,British Columbia,Walker Rock,"47",48.928330000000003,-123.504829999999998,"500",Isabelle Cote,NA,NA,NA,NA,NA,NA,2019/05/04,15:25:00,"2019","5","4",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"9"
"120070",imerss.org:PMLS:18607,NA,Count: abundant,Isabelle Cote,NA,NA,PRESENT,Strongylocentrotus droebachiensis,NA,iNaturalist:120070,Strongylocentrotus droebachiensis,Animalia,Echinodermata,Echinoidea,Camarodonta,NA,Echinidea,Odontophora,Strongylocentrotidae,Strongylocentrotus,NA,droebachiensis,NA,species,Galiano Island,Canada,CA,British Columbia,Ballingall Islets Park,"43",48.906568000000000,-123.460573999999994,"500",Isabelle Cote,NA,NA,NA,NA,NA,NA,2019/05/05,09:56:00,"2019","5","5",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"8"
"117695",imerss.org:PMLS:18553,NA,Count: very many,Isabelle Cote,NA,NA,PRESENT,Cucumaria miniata,NA,iNaturalist:117695,Cucumaria miniata,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,NA,NA,NA,Cucumariidae,Cucumaria,NA,miniata,NA,species,Galiano Island,Canada,CA,British Columbia,Walker Rock,"47",48.928330000000003,-123.504829999999998,"500",Isabelle Cote,NA,NA,NA,NA,NA,NA,2019/05/04,15:25:00,"2019","5","4",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"9"
"117695",imerss.org:PMLS:18439,NA,Count: very many,Emily Adamczyk,NA,NA,PRESENT,Cucumaria miniata,NA,iNaturalist:117695,Cucumaria miniata,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,NA,NA,NA,Cucumariidae,Cucumaria,NA,miniata,NA,species,Galiano Island,Canada,CA,British Columbia,Ballingall Islets Park,"72",48.906568000000000,-123.460573999999994,"500",Emily Adamczyk,NA,NA,NA,NA,NA,NA,2019/05/04,12:00:00,"2019","5","4",NA,"this is their ""many"" - assume their orange sea cuc is this one",NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"8"
"117695",imerss.org:iNat:24792366,NA,NA,NA,NA,NA,PRESENT,Cucumaria miniata,NA,iNaturalist:117695,Cucumaria miniata,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,NA,NA,NA,Cucumariidae,Cucumaria,NA,miniata,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.939591000000000,-123.504846999999998,"122",NA,NA,NA,NA,NA,NA,NA,2019/05/04,13:51:00,"2019","5","4",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,west,"9"
"117695",imerss.org:iNat:24689638,NA,NA,Kalina Hunter,NA,NA,PRESENT,Cucumaria miniata,NA,iNaturalist:117695,Cucumaria miniata,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,NA,NA,NA,Cucumariidae,Cucumaria,NA,miniata,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.900222999999997,-123.408125999999996,"8",Kalina Hunter,NA,NA,NA,NA,NA,NA,2019/05/04,12:05:28,"2019","5","4",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,west,"7"
"117695",imerss.org:PMLS:18588,NA,Count: very many,Stefania Gorgopa,NA,NA,PRESENT,Cucumaria miniata,NA,iNaturalist:117695,Cucumaria miniata,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,NA,NA,NA,Cucumariidae,Cucumaria,NA,miniata,NA,species,Galiano Island,Canada,CA,British Columbia,Walker Rock,"48",48.928330000000003,-123.504829999999998,"500",Stefania Gorgopa,NA,NA,NA,NA,NA,NA,2019/05/04,15:30:00,"2019","5","4",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"9"
"117695",imerss.org:PMLS:18523,NA,Count: very many,Stefania Gorgopa,NA,NA,PRESENT,Cucumaria miniata,NA,iNaturalist:117695,Cucumaria miniata,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,NA,NA,NA,Cucumariidae,Cucumaria,NA,miniata,NA,species,Galiano Island,Canada,CA,British Columbia,Retreat Cove,"47",48.939813000000001,-123.501514000000000,"500",Stefania Gorgopa,NA,NA,NA,NA,NA,NA,2019/05/04,13:30:00,"2019","5","4",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"9"
"117695",imerss.org:iNat:24530178,NA,NA,Norah Brown,NA,NA,PRESENT,Cucumaria miniata,NA,iNaturalist:117695,Cucumaria miniata,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,NA,NA,NA,Cucumariidae,Cucumaria,NA,miniata,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.900213000000001,-123.408179000000004,"3",Norah Brown,NA,NA,NA,NA,NA,NA,2019/05/04,12:06:07,"2019","5","4",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,west,"7"
"117695",imerss.org:iNat:24530736,NA,NA,Norah Brown,NA,NA,PRESENT,Cucumaria miniata,NA,iNaturalist:117695,Cucumaria miniata,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,NA,NA,NA,Cucumariidae,Cucumaria,NA,miniata,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.900246000000003,-123.408240000000006,"3",Norah Brown,NA,NA,NA,NA,NA,NA,2019/05/04,12:13:43,"2019","5","4",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,west,"7"
"117695",imerss.org:PMLS:18486,NA,Count: very many,Isabelle Cote,NA,NA,PRESENT,Cucumaria miniata,NA,iNaturalist:117695,Cucumaria miniata,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,NA,NA,NA,Cucumariidae,Cucumaria,NA,miniata,NA,species,Galiano Island,Canada,CA,British Columbia,"Retreat Cove South, island","49",48.938825999999999,-123.501192000000003,"500",Isabelle Cote,NA,NA,NA,NA,NA,NA,2019/05/04,13:24:00,"2019","5","4",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"9"
